district_number,district_name,school_number,school_name,alternative_school,school_year,grade_level,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent of in school suspensions,percent suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
792,Shelby County,8258,KIPP Memphis Middle Academy,No,2020,05,0,8,0,1,1,74,0,10.8,0,1.4,1.4
792,Shelby County,8258,KIPP Memphis Middle Academy,No,2020,06,0,7,0,0,0,98,0,7.1,0,0,0
792,Shelby County,8258,KIPP Memphis Middle Academy,No,2020,07,0,18,0,0,0,103,0,17.5,0,0,0
792,Shelby County,8258,KIPP Memphis Middle Academy,No,2020,08,0,8,0,0,0,78,0,10.3,0,0,0
792,Shelby County,8260,Memphis Grizzlies Preparatory Charter School,No,2020,05,5,11,0,0,0,109,4.6,10.1,0,0,0
792,Shelby County,8260,Memphis Grizzlies Preparatory Charter School,No,2020,06,15,24,0,1,0,118,12.7,20.3,0,0.8,0
792,Shelby County,8260,Memphis Grizzlies Preparatory Charter School,No,2020,07,8,14,0,1,0,101,7.9,13.9,0,1,0
792,Shelby County,8260,Memphis Grizzlies Preparatory Charter School,No,2020,08,5,16,0,0,0,76,6.6,21.1,0,0,0
792,Shelby County,8262,KIPP Memphis Collegiate Elementary,No,2020,01,0,1,0,0,0,76,0,1.3,0,0,0
792,Shelby County,8262,KIPP Memphis Collegiate Elementary,No,2020,02,0,9,0,0,0,88,0,10.2,0,0,0
792,Shelby County,8262,KIPP Memphis Collegiate Elementary,No,2020,03,0,5,0,0,0,90,0,5.6,0,0,0
792,Shelby County,8262,KIPP Memphis Collegiate Elementary,No,2020,04,0,9,0,0,0,102,0,8.8,0,0,0
792,Shelby County,8262,KIPP Memphis Collegiate Elementary,No,2020,K,0,3,0,0,0,93,0,3.2,0,0,0
792,Shelby County,8264,Memphis Rise Academy,No,2020,06,0,4,0,0,0,115,0,3.5,0,0,0
792,Shelby County,8264,Memphis Rise Academy,No,2020,07,0,2,0,0,0,123,0,1.6,0,0,0
792,Shelby County,8264,Memphis Rise Academy,No,2020,08,0,4,0,0,0,119,0,3.4,0,0,0
792,Shelby County,8264,Memphis Rise Academy,No,2020,09,0,10,0,1,1,118,0,8.5,0,0.8,0.8
792,Shelby County,8264,Memphis Rise Academy,No,2020,10,0,11,0,2,2,116,0,9.5,0,1.7,1.7
792,Shelby County,8264,Memphis Rise Academy,No,2020,11,0,13,1,0,1,107,0,12.1,0.9,0,0.9
792,Shelby County,8265,City University School of Independence,No,2020,09,0,0,0,0,0,19,0,0,0,0,0
792,Shelby County,8266,Vision Preparatory Charter School,No,2020,01,5,4,0,0,0,70,7.1,5.7,0,0,0
792,Shelby County,8266,Vision Preparatory Charter School,No,2020,02,5,3,0,0,0,63,7.9,4.8,0,0,0
792,Shelby County,8266,Vision Preparatory Charter School,No,2020,03,0,4,0,0,0,71,0,5.6,0,0,0
792,Shelby County,8266,Vision Preparatory Charter School,No,2020,04,3,4,0,0,0,68,4.4,5.9,0,0,0
792,Shelby County,8266,Vision Preparatory Charter School,No,2020,05,4,4,0,0,1,68,5.9,5.9,0,0,1.5
792,Shelby County,8266,Vision Preparatory Charter School,No,2020,K,0,2,0,0,0,79,0,2.5,0,0,0
792,Shelby County,8270,Power Center Academy Elementary School,No,2020,01,0,2,0,0,2,163,0,1.2,0,0,1.2
792,Shelby County,8270,Power Center Academy Elementary School,No,2020,02,0,3,0,0,3,168,0,1.8,0,0,1.8
792,Shelby County,8270,Power Center Academy Elementary School,No,2020,03,0,12,0,0,12,162,0,7.4,0,0,7.4
792,Shelby County,8270,Power Center Academy Elementary School,No,2020,04,0,8,0,0,6,163,0,4.9,0,0,3.7
792,Shelby County,8270,Power Center Academy Elementary School,No,2020,05,0,19,0,0,18,140,0,13.6,0,0,12.9
792,Shelby County,8270,Power Center Academy Elementary School,No,2020,K,0,2,0,0,2,146,0,1.4,0,0,1.4
792,Shelby County,8275,The Excel Center,No,2020,09,0,3,1,0,0,253,0,1.2,0.4,0,0
792,Shelby County,8275,The Excel Center,No,2020,10,0,4,3,0,0,147,0,2.7,2,0,0
792,Shelby County,8275,The Excel Center,No,2020,11,0,3,3,0,0,138,0,2.2,2.2,0,0
792,Shelby County,8275,The Excel Center,No,2020,12,0,12,1,0,0,335,0,3.6,0.3,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,01,0,0,0,0,0,52,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,02,0,0,0,0,0,32,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,03,0,0,0,0,0,57,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,04,0,0,0,1,0,61,0,0,0,1.6,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,05,0,0,0,0,0,42,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,06,0,0,0,0,0,49,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,07,0,0,0,0,0,49,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,08,0,0,0,0,0,65,0,0,0,0,0
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,No,2020,K,0,0,0,0,0,44,0,0,0,0,0
792,Shelby County,8285,Leadership Preparatory Charter School,No,2020,01,0,0,0,0,0,59,0,0,0,0,0
792,Shelby County,8285,Leadership Preparatory Charter School,No,2020,02,0,0,0,0,0,63,0,0,0,0,0
792,Shelby County,8285,Leadership Preparatory Charter School,No,2020,03,0,0,0,0,0,54,0,0,0,0,0
792,Shelby County,8285,Leadership Preparatory Charter School,No,2020,04,0,0,0,0,0,49,0,0,0,0,0
792,Shelby County,8285,Leadership Preparatory Charter School,No,2020,05,0,1,0,0,1,38,0,2.6,0,0,2.6
792,Shelby County,8285,Leadership Preparatory Charter School,No,2020,K,0,0,0,0,0,83,0,0,0,0,0
792,Shelby County,8300,Kaleidoscope School of Memphis,No,2020,06,0,5,0,0,0,28,0,17.9,0,0,0
792,Shelby County,8300,Kaleidoscope School of Memphis,No,2020,07,0,8,0,0,0,34,0,23.5,0,0,0
792,Shelby County,8300,Kaleidoscope School of Memphis,No,2020,08,1,14,0,0,0,42,2.4,33.3,0,0,0
792,Shelby County,8310,Memphis School of Excellence Elementary,No,2020,01,0,0,0,0,0,72,0,0,0,0,0
792,Shelby County,8310,Memphis School of Excellence Elementary,No,2020,02,0,2,0,0,0,69,0,2.9,0,0,0
792,Shelby County,8310,Memphis School of Excellence Elementary,No,2020,03,0,0,0,0,0,48,0,0,0,0,0
792,Shelby County,8310,Memphis School of Excellence Elementary,No,2020,04,0,0,0,0,0,54,0,0,0,0,0
792,Shelby County,8310,Memphis School of Excellence Elementary,No,2020,05,0,0,0,0,0,54,0,0,0,0,0
792,Shelby County,8310,Memphis School of Excellence Elementary,No,2020,K,0,0,0,0,0,52,0,0,0,0,0
792,Shelby County,8315,Power Center Academy Elementary - Southeast,No,2020,01,0,0,0,0,0,68,0,0,0,0,0
792,Shelby County,8315,Power Center Academy Elementary - Southeast,No,2020,02,0,0,0,0,0,89,0,0,0,0,0
792,Shelby County,8315,Power Center Academy Elementary - Southeast,No,2020,K,0,0,0,0,0,57,0,0,0,0,0
792,Shelby County,8320,Southwest Early College High School,No,2020,09,0,20,0,0,0,81,0,24.7,0,0,0
792,Shelby County,8320,Southwest Early College High School,No,2020,10,1,18,0,0,0,95,1.1,18.9,0,0,0
792,Shelby County,8320,Southwest Early College High School,No,2020,11,0,7,0,0,0,68,0,10.3,0,0,0
792,Shelby County,8325,Crosstown High School,No,2020,09,0,1,0,1,1,146,0,0.7,0,0.7,0.7
792,Shelby County,8325,Crosstown High School,No,2020,10,0,0,0,0,0,146,0,0,0,0,0
792,Shelby County,8335,Memphis Business Academy Hickory Hill Middle School,No,2020,06,0,0,0,0,0,34,0,0,0,0,0
792,Shelby County,8335,Memphis Business Academy Hickory Hill Middle School,No,2020,07,0,2,0,0,0,31,0,6.5,0,0,0
792,Shelby County,8340,Memphis Business Academy Hickory Hill Elementary School,No,2020,01,0,1,0,0,0,44,0,2.3,0,0,0
792,Shelby County,8340,Memphis Business Academy Hickory Hill Elementary School,No,2020,02,1,0,0,0,0,23,4.3,0,0,0,0
792,Shelby County,8340,Memphis Business Academy Hickory Hill Elementary School,No,2020,03,0,0,0,0,0,35,0,0,0,0,0
792,Shelby County,8340,Memphis Business Academy Hickory Hill Elementary School,No,2020,04,0,0,0,0,0,12,0,0,0,0,0
792,Shelby County,8340,Memphis Business Academy Hickory Hill Elementary School,No,2020,K,0,0,0,0,0,50,0,0,0,0,0
792,Shelby County,8345,Perea Elementary School,No,2020,01,0,6,0,0,0,75,0,8,0,0,0
792,Shelby County,8345,Perea Elementary School,No,2020,K,0,3,0,0,0,72,0,4.2,0,0,0
792,Shelby County,8350,Believe Memphis Academy Charter School,No,2020,04,0,20,0,0,0,79,0,25.3,0,0,0
792,Shelby County,8350,Believe Memphis Academy Charter School,No,2020,05,0,15,0,0,0,88,0,17,0,0,0
792,Shelby County,8350,Believe Memphis Academy Charter School,No,2020,06,0,17,0,0,0,68,0,25,0,0,0
792,Shelby County,8355,Freedom Preparatory Academy Charter Schools,No,2020,06,0,0,0,0,0,91,0,0,0,0,0
792,Shelby County,8355,Freedom Preparatory Academy Charter Schools,No,2020,07,0,0,0,0,0,92,0,0,0,0,0
792,Shelby County,8355,Freedom Preparatory Academy Charter Schools,No,2020,08,0,1,0,1,0,94,0,1.1,0,1.1,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,01,0,0,0,0,0,26,0,0,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,02,0,0,0,0,0,25,0,0,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,03,0,0,0,0,0,46,0,0,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,04,0,1,0,0,0,41,0,2.4,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,05,0,1,0,0,0,20,0,5,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,06,0,2,0,0,0,25,0,8,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,07,0,0,0,0,0,22,0,0,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,No,2020,K,0,0,0,0,0,24,0,0,0,0,0
792,Shelby County,8365,Compass Community School Midtown Campus,No,2020,07,0,4,0,0,0,26,0,15.4,0,0,0
792,Shelby County,8365,Compass Community School Midtown Campus,No,2020,08,0,7,0,0,0,47,0,14.9,0,0,0
792,Shelby County,8365,Compass Community School Midtown Campus,No,2020,09,0,5,2,0,4,57,0,8.8,3.5,0,7
792,Shelby County,8365,Compass Community School Midtown Campus,No,2020,10,0,2,0,0,0,57,0,3.5,0,0,0
792,Shelby County,8365,Compass Community School Midtown Campus,No,2020,11,0,1,0,0,0,46,0,2.2,0,0,0
792,Shelby County,8365,Compass Community School Midtown Campus,No,2020,12,0,2,0,0,0,38,0,5.3,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,01,0,0,0,0,0,25,0,0,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,02,0,0,0,0,0,23,0,0,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,03,0,0,0,0,0,27,0,0,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,04,0,4,0,0,0,21,0,19,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,05,0,2,0,0,0,25,0,8,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,06,0,0,0,0,0,16,0,0,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,07,0,1,0,0,0,12,0,8.3,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,No,2020,K,0,0,0,0,0,25,0,0,0,0,0
792,Shelby County,8380,Memphis Merit Academy,No,2020,01,0,5,0,0,0,33,0,15.2,0,0,0
792,Shelby County,8380,Memphis Merit Academy,No,2020,K,0,7,0,0,0,89,0,7.9,0,0,0
792,Shelby County,,,,2020,01,45,175,3,9,4,9515,0.5,1.8,0,0.1,0
792,Shelby County,,,,2020,02,69,240,5,12,9,9227,0.7,2.6,0.1,0.1,0.1
792,Shelby County,,,,2020,03,117,290,4,17,28,9272,1.3,3.1,0,0.2,0.3
792,Shelby County,,,,2020,04,167,477,9,19,18,9023,1.9,5.3,0.1,0.2,0.2
792,Shelby County,,,,2020,05,168,510,8,20,40,8952,1.9,5.7,0.1,0.2,0.4
792,Shelby County,,,,2020,06,490,1012,28,51,17,8973,5.5,11.3,0.3,0.6,0.2
792,Shelby County,,,,2020,07,495,1149,41,89,43,8668,5.7,13.3,0.5,1,0.5
792,Shelby County,,,,2020,08,429,985,45,100,49,8266,5.2,11.9,0.5,1.2,0.6
792,Shelby County,,,,2020,09,556,1132,97,158,83,9287,6,12.2,1,1.7,0.9
792,Shelby County,,,,2020,10,503,902,63,121,84,8088,6.2,11.2,0.8,1.5,1
792,Shelby County,,,,2020,11,379,754,55,87,80,7263,5.2,10.4,0.8,1.2,1.1
792,Shelby County,,,,2020,12,339,641,32,36,40,7487,4.5,8.6,0.4,0.5,0.5
792,Shelby County,,,,2020,K,34,143,1,0,8,9635,0.4,1.5,0,0,0.1
793,Arlington,1,Arlington High,No,2020,09,35,9,0,5,2,568,6.2,1.6,0,0.9,0.4
793,Arlington,1,Arlington High,No,2020,10,33,11,0,4,3,579,5.7,1.9,0,0.7,0.5
793,Arlington,1,Arlington High,No,2020,11,46,9,1,1,1,496,9.3,1.8,0.2,0.2,0.2
793,Arlington,1,Arlington High,No,2020,12,16,3,0,6,3,497,3.2,0.6,0,1.2,0.6
793,Arlington,5,Arlington Elementary,No,2020,01,0,0,0,0,0,128,0,0,0,0,0
793,Arlington,5,Arlington Elementary,No,2020,02,0,0,0,0,0,151,0,0,0,0,0
793,Arlington,5,Arlington Elementary,No,2020,03,0,0,0,0,0,141,0,0,0,0,0
793,Arlington,5,Arlington Elementary,No,2020,04,0,1,0,0,0,150,0,0.7,0,0,0
793,Arlington,5,Arlington Elementary,No,2020,05,0,0,0,0,0,141,0,0,0,0,0
793,Arlington,5,Arlington Elementary,No,2020,K,0,0,0,0,0,154,0,0,0,0,0
793,Arlington,6,Arlington Middle,No,2020,06,18,3,0,2,0,322,5.6,0.9,0,0.6,0
793,Arlington,6,Arlington Middle,No,2020,07,13,1,0,0,0,321,4,0.3,0,0,0
793,Arlington,6,Arlington Middle,No,2020,08,17,2,0,0,0,359,4.7,0.6,0,0,0
793,Arlington,195,Donelson Elementary,No,2020,01,1,0,0,0,0,164,0.6,0,0,0,0
793,Arlington,195,Donelson Elementary,No,2020,02,0,1,0,0,0,138,0,0.7,0,0,0
793,Arlington,195,Donelson Elementary,No,2020,03,0,0,0,0,0,161,0,0,0,0,0
793,Arlington,195,Donelson Elementary,No,2020,04,0,0,0,0,0,145,0,0,0,0,0
793,Arlington,195,Donelson Elementary,No,2020,05,0,0,0,0,0,144,0,0,0,0,0
793,Arlington,195,Donelson Elementary,No,2020,K,0,1,0,0,0,154,0,0.6,0,0,0
793,Arlington,,,,2020,01,1,0,0,0,0,292,0.3,0,0,0,0
793,Arlington,,,,2020,02,0,1,0,0,0,289,0,0.3,0,0,0
793,Arlington,,,,2020,03,0,0,0,0,0,302,0,0,0,0,0
793,Arlington,,,,2020,04,0,1,0,0,0,294,0,0.3,0,0,0
793,Arlington,,,,2020,05,0,0,0,0,0,285,0,0,0,0,0
793,Arlington,,,,2020,06,18,3,0,2,0,322,5.6,0.9,0,0.6,0
793,Arlington,,,,2020,07,13,1,0,0,0,321,4,0.3,0,0,0
793,Arlington,,,,2020,08,17,2,0,0,0,359,4.7,0.6,0,0,0
793,Arlington,,,,2020,09,35,9,0,5,2,568,6.2,1.6,0,0.9,0.4
793,Arlington,,,,2020,10,33,11,0,4,3,579,5.7,1.9,0,0.7,0.5
793,Arlington,,,,2020,11,46,9,1,1,1,496,9.3,1.8,0.2,0.2,0.2
793,Arlington,,,,2020,12,16,3,0,6,3,497,3.2,0.6,0,1.2,0.6
793,Arlington,,,,2020,K,0,1,0,0,0,307,0,0.3,0,0,0
794,Bartlett,3,Altruria Elementary,No,2020,01,0,1,0,0,0,148,0,0.7,0,0,0
794,Bartlett,3,Altruria Elementary,No,2020,02,0,0,0,0,0,150,0,0,0,0,0
794,Bartlett,3,Altruria Elementary,No,2020,03,1,1,0,0,0,145,0.7,0.7,0,0,0
794,Bartlett,3,Altruria Elementary,No,2020,04,0,1,0,0,0,138,0,0.7,0,0,0
794,Bartlett,3,Altruria Elementary,No,2020,05,0,0,0,0,0,125,0,0,0,0,0
794,Bartlett,3,Altruria Elementary,No,2020,K,0,1,0,0,0,129,0,0.8,0,0,0
794,Bartlett,7,Appling Middle School,No,2020,06,23,7,0,0,0,202,11.4,3.5,0,0,0
794,Bartlett,7,Appling Middle School,No,2020,07,23,3,0,0,0,233,9.9,1.3,0,0,0
794,Bartlett,7,Appling Middle School,No,2020,08,23,4,0,0,0,261,8.8,1.5,0,0,0
794,Bartlett,20,Bartlett Elementary School,No,2020,01,0,1,0,0,0,106,0,0.9,0,0,0
794,Bartlett,20,Bartlett Elementary School,No,2020,02,0,2,0,0,0,101,0,2,0,0,0
794,Bartlett,20,Bartlett Elementary School,No,2020,03,0,1,0,0,0,95,0,1.1,0,0,0
794,Bartlett,20,Bartlett Elementary School,No,2020,04,0,0,0,0,0,111,0,0,0,0,0
794,Bartlett,20,Bartlett Elementary School,No,2020,05,0,2,0,0,0,144,0,1.4,0,0,0
794,Bartlett,20,Bartlett Elementary School,No,2020,K,0,0,0,0,0,100,0,0,0,0,0
794,Bartlett,25,Bartlett High School,No,2020,09,70,64,4,8,3,767,9.1,8.3,0.5,1,0.4
794,Bartlett,25,Bartlett High School,No,2020,10,84,68,3,7,6,741,11.3,9.2,0.4,0.9,0.8
794,Bartlett,25,Bartlett High School,No,2020,11,63,36,1,2,3,668,9.4,5.4,0.1,0.3,0.4
794,Bartlett,25,Bartlett High School,No,2020,12,55,29,3,9,10,696,7.9,4.2,0.4,1.3,1.4
794,Bartlett,30,Bon Lin Elementary School,No,2020,01,0,0,0,0,0,104,0,0,0,0,0
794,Bartlett,30,Bon Lin Elementary School,No,2020,02,0,1,0,0,0,130,0,0.8,0,0,0
794,Bartlett,30,Bon Lin Elementary School,No,2020,03,0,0,0,0,0,131,0,0,0,0,0
794,Bartlett,30,Bon Lin Elementary School,No,2020,04,0,2,0,0,0,135,0,1.5,0,0,0
794,Bartlett,30,Bon Lin Elementary School,No,2020,05,0,1,0,0,0,151,0,0.7,0,0,0
794,Bartlett,30,Bon Lin Elementary School,No,2020,K,0,0,0,0,0,114,0,0,0,0,0
794,Bartlett,33,Bon Lin Middle School,No,2020,06,38,12,0,1,1,287,13.2,4.2,0,0.3,0.3
794,Bartlett,33,Bon Lin Middle School,No,2020,07,43,16,0,0,0,253,17,6.3,0,0,0
794,Bartlett,33,Bon Lin Middle School,No,2020,08,29,15,0,0,0,260,11.2,5.8,0,0,0
794,Bartlett,90,Ellendale Elementary,No,2020,01,0,2,0,0,0,87,0,2.3,0,0,0
794,Bartlett,90,Ellendale Elementary,No,2020,02,0,0,0,0,0,73,0,0,0,0,0
794,Bartlett,90,Ellendale Elementary,No,2020,03,0,0,0,0,0,92,0,0,0,0,0
794,Bartlett,90,Ellendale Elementary,No,2020,04,0,0,0,0,0,89,0,0,0,0,0
794,Bartlett,90,Ellendale Elementary,No,2020,05,2,0,0,0,0,97,2.1,0,0,0,0
794,Bartlett,90,Ellendale Elementary,No,2020,K,0,1,0,0,0,106,0,0.9,0,0,0
794,Bartlett,95,Elmore Park Middle School,No,2020,06,31,10,0,2,1,262,11.8,3.8,0,0.8,0.4
794,Bartlett,95,Elmore Park Middle School,No,2020,07,32,16,0,1,0,310,10.3,5.2,0,0.3,0
794,Bartlett,95,Elmore Park Middle School,No,2020,08,29,23,0,1,0,296,9.8,7.8,0,0.3,0
794,Bartlett,150,Oak Elementary,No,2020,01,0,0,0,0,0,125,0,0,0,0,0
794,Bartlett,150,Oak Elementary,No,2020,02,1,1,0,0,0,143,0.7,0.7,0,0,0
794,Bartlett,150,Oak Elementary,No,2020,03,0,0,0,0,0,106,0,0,0,0,0
794,Bartlett,150,Oak Elementary,No,2020,04,0,0,0,0,0,105,0,0,0,0,0
794,Bartlett,150,Oak Elementary,No,2020,05,0,3,0,0,0,95,0,3.2,0,0,0
794,Bartlett,150,Oak Elementary,No,2020,K,0,1,0,0,0,128,0,0.8,0,0,0
794,Bartlett,155,Rivercrest Elementary,No,2020,01,0,1,0,0,0,93,0,1.1,0,0,0
794,Bartlett,155,Rivercrest Elementary,No,2020,02,0,0,0,0,0,80,0,0,0,0,0
794,Bartlett,155,Rivercrest Elementary,No,2020,03,0,0,0,0,0,97,0,0,0,0,0
794,Bartlett,155,Rivercrest Elementary,No,2020,04,0,0,0,0,0,91,0,0,0,0,0
794,Bartlett,155,Rivercrest Elementary,No,2020,05,0,1,0,0,0,95,0,1.1,0,0,0
794,Bartlett,155,Rivercrest Elementary,No,2020,K,0,0,0,0,0,97,0,0,0,0,0
794,Bartlett,,,,2020,01,0,5,0,0,0,661,0,0.8,0,0,0
794,Bartlett,,,,2020,02,1,4,0,0,0,673,0.1,0.6,0,0,0
794,Bartlett,,,,2020,03,1,2,0,0,0,663,0.2,0.3,0,0,0
794,Bartlett,,,,2020,04,0,3,0,0,0,664,0,0.5,0,0,0
794,Bartlett,,,,2020,05,2,6,0,0,0,700,0.3,0.9,0,0,0
794,Bartlett,,,,2020,06,92,29,0,3,2,745,12.3,3.9,0,0.4,0.3
794,Bartlett,,,,2020,07,98,35,0,1,0,796,12.3,4.4,0,0.1,0
794,Bartlett,,,,2020,08,81,42,0,1,0,812,10,5.2,0,0.1,0
794,Bartlett,,,,2020,09,70,64,4,8,3,767,9.1,8.3,0.5,1,0.4
794,Bartlett,,,,2020,10,84,68,3,7,6,741,11.3,9.2,0.4,0.9,0.8
794,Bartlett,,,,2020,11,63,36,1,2,3,668,9.4,5.4,0.1,0.3,0.4
794,Bartlett,,,,2020,12,55,29,3,9,10,696,7.9,4.2,0.4,1.3,1.4
794,Bartlett,,,,2020,K,0,3,0,0,0,671,0,0.4,0,0,0
795,Collierville,8,Bailey Station Elementary School,No,2020,01,1,1,0,0,0,129,0.8,0.8,0,0,0
795,Collierville,8,Bailey Station Elementary School,No,2020,02,0,0,0,0,0,152,0,0,0,0,0
795,Collierville,8,Bailey Station Elementary School,No,2020,03,1,0,0,0,0,135,0.7,0,0,0,0
795,Collierville,8,Bailey Station Elementary School,No,2020,04,1,0,0,0,0,154,0.6,0,0,0,0
795,Collierville,8,Bailey Station Elementary School,No,2020,05,1,1,0,0,0,140,0.7,0.7,0,0,0
795,Collierville,8,Bailey Station Elementary School,No,2020,K,0,0,0,0,0,127,0,0,0,0,0
795,Collierville,55,Collierville Elementary School,No,2020,01,0,0,0,0,0,148,0,0,0,0,0
795,Collierville,55,Collierville Elementary School,No,2020,02,0,0,0,0,0,151,0,0,0,0,0
795,Collierville,55,Collierville Elementary School,No,2020,03,0,0,0,0,0,143,0,0,0,0,0
795,Collierville,55,Collierville Elementary School,No,2020,04,0,2,0,0,0,137,0,1.5,0,0,0
795,Collierville,55,Collierville Elementary School,No,2020,05,2,2,0,0,0,159,1.3,1.3,0,0,0
795,Collierville,55,Collierville Elementary School,No,2020,K,0,1,0,0,0,132,0,0.8,0,0,0
795,Collierville,60,Collierville High School,No,2020,09,27,11,5,0,2,706,3.8,1.6,0.7,0,0.3
795,Collierville,60,Collierville High School,No,2020,10,32,13,5,0,2,769,4.2,1.7,0.7,0,0.3
795,Collierville,60,Collierville High School,No,2020,11,21,16,1,0,1,729,2.9,2.2,0.1,0,0.1
795,Collierville,60,Collierville High School,No,2020,12,19,14,2,0,2,656,2.9,2.1,0.3,0,0.3
795,Collierville,63,Collierville Middle School,No,2020,06,4,0,0,0,0,247,1.6,0,0,0,0
795,Collierville,63,Collierville Middle School,No,2020,07,4,1,0,0,0,279,1.4,0.4,0,0,0
795,Collierville,63,Collierville Middle School,No,2020,08,11,6,5,0,3,336,3.3,1.8,1.5,0,0.9
795,Collierville,65,Crosswind Elementary School,No,2020,01,0,0,0,0,0,130,0,0,0,0,0
795,Collierville,65,Crosswind Elementary School,No,2020,02,0,0,0,0,0,137,0,0,0,0,0
795,Collierville,65,Crosswind Elementary School,No,2020,03,0,0,0,0,0,131,0,0,0,0,0
795,Collierville,65,Crosswind Elementary School,No,2020,04,1,0,0,0,0,139,0.7,0,0,0,0
795,Collierville,65,Crosswind Elementary School,No,2020,05,1,1,0,0,0,159,0.6,0.6,0,0,0
795,Collierville,65,Crosswind Elementary School,No,2020,K,0,0,0,0,0,114,0,0,0,0,0
795,Collierville,165,Schilling Farms Elementary School,No,2020,01,0,0,0,0,0,114,0,0,0,0,0
795,Collierville,165,Schilling Farms Elementary School,No,2020,02,0,0,0,0,0,99,0,0,0,0,0
795,Collierville,165,Schilling Farms Elementary School,No,2020,03,0,1,0,0,0,105,0,1,0,0,0
795,Collierville,165,Schilling Farms Elementary School,No,2020,04,0,0,0,0,0,83,0,0,0,0,0
795,Collierville,165,Schilling Farms Elementary School,No,2020,05,3,0,0,0,0,95,3.2,0,0,0,0
795,Collierville,165,Schilling Farms Elementary School,No,2020,K,1,0,0,0,0,121,0.8,0,0,0,0
795,Collierville,168,West Collierville Middle School,No,2020,06,13,3,0,0,0,449,2.9,0.7,0,0,0
795,Collierville,168,West Collierville Middle School,No,2020,07,11,2,0,0,0,462,2.4,0.4,0,0,0
795,Collierville,168,West Collierville Middle School,No,2020,08,16,2,1,0,0,423,3.8,0.5,0.2,0,0
795,Collierville,183,Sycamore Elementary School,No,2020,01,0,0,0,0,0,90,0,0,0,0,0
795,Collierville,183,Sycamore Elementary School,No,2020,02,0,0,0,0,0,98,0,0,0,0,0
795,Collierville,183,Sycamore Elementary School,No,2020,03,0,0,0,0,0,88,0,0,0,0,0
795,Collierville,183,Sycamore Elementary School,No,2020,04,0,0,0,0,0,76,0,0,0,0,0
795,Collierville,183,Sycamore Elementary School,No,2020,05,0,3,0,0,0,94,0,3.2,0,0,0
795,Collierville,183,Sycamore Elementary School,No,2020,K,0,0,0,0,0,66,0,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,No,2020,01,0,0,0,0,0,106,0,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,No,2020,02,1,0,0,0,0,125,0.8,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,No,2020,03,0,0,0,0,0,118,0,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,No,2020,04,0,0,0,0,0,113,0,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,No,2020,05,3,0,0,0,0,114,2.6,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,No,2020,K,0,0,0,0,0,115,0,0,0,0,0
795,Collierville,,,,2020,01,1,1,0,0,0,712,0.1,0.1,0,0,0
