ACT Code,County,County (copy),District,HighSchool,Year ,CGR %
430250,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY HIGH SCHOOL,2019,0.672131148
430250,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY HIGH SCHOOL,2020,0.718181818
430250,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY HIGH SCHOOL,2021,0.518867925
430082,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY LEARNING ACADEMY,2017,0
430082,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY LEARNING ACADEMY,2018,0
430082,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY LEARNING ACADEMY,2019,0
430082,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY LEARNING ACADEMY,2020,0
430082,HICKMAN,HICKMAN,HICKMAN COUNTY,HICKMAN COUNTY LEARNING ACADEMY,2021,
430645,HOUSTON,HOUSTON,HOUSTON COUNTY,HOUSTON COUNTY HIGH SCHOOL,2017,0.553191489
430645,HOUSTON,HOUSTON,HOUSTON COUNTY,HOUSTON COUNTY HIGH SCHOOL,2018,0.534883721
430645,HOUSTON,HOUSTON,HOUSTON COUNTY,HOUSTON COUNTY HIGH SCHOOL,2019,0.441441441
430645,HOUSTON,HOUSTON,HOUSTON COUNTY,HOUSTON COUNTY HIGH SCHOOL,2020,0.406593407
430645,HOUSTON,HOUSTON,HOUSTON COUNTY,HOUSTON COUNTY HIGH SCHOOL,2021,0.516853933
431325,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,MC EWEN HIGH SCHOOL,2017,0.662650602
431325,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,MC EWEN HIGH SCHOOL,2018,0.625
431325,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,MC EWEN HIGH SCHOOL,2019,0.5625
431325,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,MC EWEN HIGH SCHOOL,2020,0.486486486
431325,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,MC EWEN HIGH SCHOOL,2021,0.485714286
432400,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,WAVERLY CENTRAL HIGH SCHOOL,2017,0.688
432400,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,WAVERLY CENTRAL HIGH SCHOOL,2018,0.631578947
432400,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,WAVERLY CENTRAL HIGH SCHOOL,2019,0.678571429
432400,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,WAVERLY CENTRAL HIGH SCHOOL,2020,0.598425197
432400,HUMPHREYS,HUMPHREYS,HUMPHREYS COUNTY,WAVERLY CENTRAL HIGH SCHOOL,2021,0.528301887
430740,JACKSON,JACKSON,JACKSON COUNTY,JACKSON COUNTY HIGH SCHOOL,2017,0.64
430740,JACKSON,JACKSON,JACKSON COUNTY,JACKSON COUNTY HIGH SCHOOL,2018,0.63
430740,JACKSON,JACKSON,JACKSON COUNTY,JACKSON COUNTY HIGH SCHOOL,2019,0.5
430740,JACKSON,JACKSON,JACKSON COUNTY,JACKSON COUNTY HIGH SCHOOL,2020,0.455696203
430740,JACKSON,JACKSON,JACKSON COUNTY,JACKSON COUNTY HIGH SCHOOL,2021,0.443181818
430525,JEFFERSON,JEFFERSON,JEFFERSON COUNTY,JEFFERSON COUNTY HIGH SCHOOL,2017,0.602434077
430525,JEFFERSON,JEFFERSON,JEFFERSON COUNTY,JEFFERSON COUNTY HIGH SCHOOL,2018,0.608606557
430525,JEFFERSON,JEFFERSON,JEFFERSON COUNTY,JEFFERSON COUNTY HIGH SCHOOL,2019,0.525641026
430525,JEFFERSON,JEFFERSON,JEFFERSON COUNTY,JEFFERSON COUNTY HIGH SCHOOL,2020,0.445807771
430525,JEFFERSON,JEFFERSON,JEFFERSON COUNTY,JEFFERSON COUNTY HIGH SCHOOL,2021,0.465783664
431595,JOHNSON,JOHNSON,JOHNSON COUNTY,JOHNSON COUNTY HIGH SCHOOL,2017,0.462962963
431595,JOHNSON,JOHNSON,JOHNSON COUNTY,JOHNSON COUNTY HIGH SCHOOL,2018,0.644736842
431595,JOHNSON,JOHNSON,JOHNSON COUNTY,JOHNSON COUNTY HIGH SCHOOL,2019,0.483606557
431595,JOHNSON,JOHNSON,JOHNSON COUNTY,JOHNSON COUNTY HIGH SCHOOL,2020,0.591836735
431595,JOHNSON,JOHNSON,JOHNSON COUNTY,JOHNSON COUNTY HIGH SCHOOL,2021,0.533834586
431100,KNOX,KNOX,KNOX COUNTY,AUSTIN-EAST HIGH SCHOOL,2017,0.515873016
431100,KNOX,KNOX,KNOX COUNTY,AUSTIN-EAST HIGH SCHOOL,2018,0.5
431100,KNOX,KNOX,KNOX COUNTY,AUSTIN-EAST HIGH SCHOOL,2019,0.445255474
431100,KNOX,KNOX,KNOX COUNTY,AUSTIN-EAST HIGH SCHOOL,2020,0.373134328
431100,KNOX,KNOX,KNOX COUNTY,AUSTIN-EAST HIGH SCHOOL,2021,0.37398374
431090,KNOX,KNOX,KNOX COUNTY,BEARDEN HIGH SCHOOL,2017,0.764317181
431090,KNOX,KNOX,KNOX COUNTY,BEARDEN HIGH SCHOOL,2018,0.75106383
431090,KNOX,KNOX,KNOX COUNTY,BEARDEN HIGH SCHOOL,2019,0.728665208
431090,KNOX,KNOX,KNOX COUNTY,BEARDEN HIGH SCHOOL,2020,0.791479821
431090,KNOX,KNOX,KNOX COUNTY,BEARDEN HIGH SCHOOL,2021,0.763829787
431122,KNOX,KNOX,KNOX COUNTY,CAREER MAGNET ACADEMY,2017,0
431122,KNOX,KNOX,KNOX COUNTY,CAREER MAGNET ACADEMY,2018,0.698412698
431122,KNOX,KNOX,KNOX COUNTY,CAREER MAGNET ACADEMY,2019,0.671875
431122,KNOX,KNOX,KNOX COUNTY,CAREER MAGNET ACADEMY,2020,0.71875
431122,KNOX,KNOX,KNOX COUNTY,CAREER MAGNET ACADEMY,2021,0.611111111
432210,KNOX,KNOX,KNOX COUNTY,CARTER HIGH SCHOOL,2017,0.618811881
432210,KNOX,KNOX,KNOX COUNTY,CARTER HIGH SCHOOL,2018,0.538043478
432210,KNOX,KNOX,KNOX COUNTY,CARTER HIGH SCHOOL,2019,0.535911602
432210,KNOX,KNOX,KNOX COUNTY,CARTER HIGH SCHOOL,2020,0.469072165
432210,KNOX,KNOX,KNOX COUNTY,CARTER HIGH SCHOOL,2021,0.510638298
430680,KNOX,KNOX,KNOX COUNTY,CENTRAL HIGH SCHOOL,2017,0.615023474
430680,KNOX,KNOX,KNOX COUNTY,CENTRAL HIGH SCHOOL,2018,0.625698324
430680,KNOX,KNOX,KNOX COUNTY,CENTRAL HIGH SCHOOL,2019,0.54245283
430680,KNOX,KNOX,KNOX COUNTY,CENTRAL HIGH SCHOOL,2020,0.656565657
430680,KNOX,KNOX,KNOX COUNTY,CENTRAL HIGH SCHOOL,2021,0.592417062
430435,KNOX,KNOX,KNOX COUNTY,FARRAGUT HIGH SCHOOL,2017,0.859296482
430435,KNOX,KNOX,KNOX COUNTY,FARRAGUT HIGH SCHOOL,2018,0.869158879
430435,KNOX,KNOX,KNOX COUNTY,FARRAGUT HIGH SCHOOL,2019,0.880361174
430435,KNOX,KNOX,KNOX COUNTY,FARRAGUT HIGH SCHOOL,2020,0.825791855
430435,KNOX,KNOX,KNOX COUNTY,FARRAGUT HIGH SCHOOL,2021,0.731277533
431105,KNOX,KNOX,KNOX COUNTY,FULTON HIGH SCHOOL,2017,0.565217391
431105,KNOX,KNOX,KNOX COUNTY,FULTON HIGH SCHOOL,2018,0.520547945
431105,KNOX,KNOX,KNOX COUNTY,FULTON HIGH SCHOOL,2019,0.513513514
431105,KNOX,KNOX,KNOX COUNTY,FULTON HIGH SCHOOL,2020,0.452631579
431105,KNOX,KNOX,KNOX COUNTY,FULTON HIGH SCHOOL,2021,0.394736842
430465,KNOX,KNOX,KNOX COUNTY,GIBBS HIGH SCHOOL,2017,0.45045045
430465,KNOX,KNOX,KNOX COUNTY,GIBBS HIGH SCHOOL,2018,0.490740741
430465,KNOX,KNOX,KNOX COUNTY,GIBBS HIGH SCHOOL,2019,0.427884615
430465,KNOX,KNOX,KNOX COUNTY,GIBBS HIGH SCHOOL,2020,0.456221198
430465,KNOX,KNOX,KNOX COUNTY,GIBBS HIGH SCHOOL,2021,0.502325581
430685,KNOX,KNOX,KNOX COUNTY,HALLS HIGH SCHOOL,2017,0.587591241
430685,KNOX,KNOX,KNOX COUNTY,HALLS HIGH SCHOOL,2018,0.580756014
430685,KNOX,KNOX,KNOX COUNTY,HALLS HIGH SCHOOL,2019,0.596837945
430685,KNOX,KNOX,KNOX COUNTY,HALLS HIGH SCHOOL,2020,0.633451957
430685,KNOX,KNOX,KNOX COUNTY,HALLS HIGH SCHOOL,2021,0.594095941
431102,KNOX,KNOX,KNOX COUNTY,HARDIN VALLEY ACADEMY,2017,0.753715499
431102,KNOX,KNOX,KNOX COUNTY,HARDIN VALLEY ACADEMY,2018,0.748344371
431102,KNOX,KNOX,KNOX COUNTY,HARDIN VALLEY ACADEMY,2019,0.69047619
431102,KNOX,KNOX,KNOX COUNTY,HARDIN VALLEY ACADEMY,2020,0.749482402
431102,KNOX,KNOX,KNOX COUNTY,HARDIN VALLEY ACADEMY,2021,0.624463519
431108,KNOX,KNOX,KNOX COUNTY,KARNS HIGH SCHOOL,2017,0.590405904
431108,KNOX,KNOX,KNOX COUNTY,KARNS HIGH SCHOOL,2018,0.567375887
431108,KNOX,KNOX,KNOX COUNTY,KARNS HIGH SCHOOL,2019,0.490909091
431108,KNOX,KNOX,KNOX COUNTY,KARNS HIGH SCHOOL,2020,0.590759076
431108,KNOX,KNOX,KNOX COUNTY,KARNS HIGH SCHOOL,2021,0.567944251
991053,KNOX,KNOX,KNOX COUNTY,KELLEY VOLUNTEER ACADEMY,2017,0.129251701
991053,KNOX,KNOX,KNOX COUNTY,KELLEY VOLUNTEER ACADEMY,2018,0.147435897
991053,KNOX,KNOX,KNOX COUNTY,KELLEY VOLUNTEER ACADEMY,2019,0.104166667
991053,KNOX,KNOX,KNOX COUNTY,KELLEY VOLUNTEER ACADEMY,2020,0.142857143
991053,KNOX,KNOX,KNOX COUNTY,KELLEY VOLUNTEER ACADEMY,2021,0.111801242
431118,KNOX,KNOX,KNOX COUNTY,L AND N STEM ACADEMY,2017,0.864661654
431118,KNOX,KNOX,KNOX COUNTY,L AND N STEM ACADEMY,2018,0.914285714
431118,KNOX,KNOX,KNOX COUNTY,L AND N STEM ACADEMY,2019,0.9
431118,KNOX,KNOX,KNOX COUNTY,L AND N STEM ACADEMY,2020,0.936
431118,KNOX,KNOX,KNOX COUNTY,L AND N STEM ACADEMY,2021,0.766917293
431900,KNOX,KNOX,KNOX COUNTY,POWELL HIGH SCHOOL,2017,0.554054054
431900,KNOX,KNOX,KNOX COUNTY,POWELL HIGH SCHOOL,2018,0.501754386
431900,KNOX,KNOX,KNOX COUNTY,POWELL HIGH SCHOOL,2019,0.525083612
431900,KNOX,KNOX,KNOX COUNTY,POWELL HIGH SCHOOL,2020,0.459074733
431900,KNOX,KNOX,KNOX COUNTY,POWELL HIGH SCHOOL,2021,0.609489051
431098,KNOX,KNOX,KNOX COUNTY,SOUTH-DOYLE HIGH SCHOOL,2017,0.544715447
431098,KNOX,KNOX,KNOX COUNTY,SOUTH-DOYLE HIGH SCHOOL,2018,0.601895735
431098,KNOX,KNOX,KNOX COUNTY,SOUTH-DOYLE HIGH SCHOOL,2019,0.550724638
431098,KNOX,KNOX,KNOX COUNTY,SOUTH-DOYLE HIGH SCHOOL,2020,0.533333333
431098,KNOX,KNOX,KNOX COUNTY,SOUTH-DOYLE HIGH SCHOOL,2021,0.524590164
431130,KNOX,KNOX,KNOX COUNTY,WEST HIGH SCHOOL,2017,0.715355805
431130,KNOX,KNOX,KNOX COUNTY,WEST HIGH SCHOOL,2018,0.766447368
431130,KNOX,KNOX,KNOX COUNTY,WEST HIGH SCHOOL,2019,0.696551724
431130,KNOX,KNOX,KNOX COUNTY,WEST HIGH SCHOOL,2020,0.739130435
431130,KNOX,KNOX,KNOX COUNTY,WEST HIGH SCHOOL,2021,0.650943396
432267,LAKE,LAKE,LAKE COUNTY,LAKE COUNTY HIGH SCHOOL,2017,0.450980392
432267,LAKE,LAKE,LAKE COUNTY,LAKE COUNTY HIGH SCHOOL,2018,0.58490566
432267,LAKE,LAKE,LAKE COUNTY,LAKE COUNTY HIGH SCHOOL,2019,0.627906977
432267,LAKE,LAKE,LAKE COUNTY,LAKE COUNTY HIGH SCHOOL,2020,0.488372093
432267,LAKE,LAKE,LAKE COUNTY,LAKE COUNTY HIGH SCHOOL,2021,0.725
430840,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,HALLS HIGH SCHOOL,2017,0.702970297
430840,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,HALLS HIGH SCHOOL,2018,0.656565657
430840,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,HALLS HIGH SCHOOL,2019,0.74
430840,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,HALLS HIGH SCHOOL,2020,0.703296703
430840,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,HALLS HIGH SCHOOL,2021,0.561904762
431980,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,RIPLEY HIGH SCHOOL,2017,0.523560209
431980,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,RIPLEY HIGH SCHOOL,2018,0.469945355
431980,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,RIPLEY HIGH SCHOOL,2019,0.552941176
431980,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,RIPLEY HIGH SCHOOL,2020,0.357142857
431980,LAUDERDALE,LAUDERDALE,LAUDERDALE COUNTY,RIPLEY HIGH SCHOOL,2021,0.428571429
431165,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LAWRENCE COUNTY HIGH SCHOOL,2017,0.649122807
431165,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LAWRENCE COUNTY HIGH SCHOOL,2018,0.719827586
431165,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LAWRENCE COUNTY HIGH SCHOOL,2019,0.706349206
431165,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LAWRENCE COUNTY HIGH SCHOOL,2020,0.580246914
431165,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LAWRENCE COUNTY HIGH SCHOOL,2021,0.536480687
431235,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LORETTO HIGH SCHOOL,2017,0.66
431235,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LORETTO HIGH SCHOOL,2018,0.631067961
431235,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LORETTO HIGH SCHOOL,2019,0.648854962
431235,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LORETTO HIGH SCHOOL,2020,0.606837607
431235,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,LORETTO HIGH SCHOOL,2021,0.62295082
999153,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,PIONEER VIRTUAL ACADEMY,2017,0
999153,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,PIONEER VIRTUAL ACADEMY,2018,0
999153,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,PIONEER VIRTUAL ACADEMY,2019,0
999153,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,PIONEER VIRTUAL ACADEMY,2020,0
999153,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,PIONEER VIRTUAL ACADEMY,2021,
432215,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,SUMMERTOWN JUNIOR/SENIOR HIGH SCHOOL,2017,0.653846154
432215,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,SUMMERTOWN JUNIOR/SENIOR HIGH SCHOOL,2018,0.683673469
432215,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,SUMMERTOWN JUNIOR/SENIOR HIGH SCHOOL,2019,0.598360656
432215,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,SUMMERTOWN JUNIOR/SENIOR HIGH SCHOOL,2020,0.611111111
432215,LAWRENCE,LAWRENCE,LAWRENCE COUNTY,SUMMERTOWN JUNIOR/SENIOR HIGH SCHOOL,2021,0.477477477
430905,LEWIS,LEWIS,LEWIS COUNTY,LEWIS COUNTY HIGH SCHOOL,2017,0.761904762
430905,LEWIS,LEWIS,LEWIS COUNTY,LEWIS COUNTY HIGH SCHOOL,2018,0.526315789
430905,LEWIS,LEWIS,LEWIS COUNTY,LEWIS COUNTY HIGH SCHOOL,2019,0.577981651
430905,LEWIS,LEWIS,LEWIS COUNTY,LEWIS COUNTY HIGH SCHOOL,2020,0.495145631
430905,LEWIS,LEWIS,LEWIS COUNTY,LEWIS COUNTY HIGH SCHOOL,2021,0.455445545
430666,LINCOLN,LINCOLN,FAYETTEVILLE,FAYETTEVILLE HIGH SCHOOL,2017,0.554054054
430666,LINCOLN,LINCOLN,FAYETTEVILLE,FAYETTEVILLE HIGH SCHOOL,2018,0.607594937
430666,LINCOLN,LINCOLN,FAYETTEVILLE,FAYETTEVILLE HIGH SCHOOL,2019,0.736842105
430666,LINCOLN,LINCOLN,FAYETTEVILLE,FAYETTEVILLE HIGH SCHOOL,2020,0.662790698
430666,LINCOLN,LINCOLN,FAYETTEVILLE,FAYETTEVILLE HIGH SCHOOL,2021,0.518072289
430059,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN CENTRAL ACADEMY,2017,0
430059,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN CENTRAL ACADEMY,2018,0
430059,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN CENTRAL ACADEMY,2019,0
430059,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN CENTRAL ACADEMY,2020,
430059,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN CENTRAL ACADEMY,2021,
430665,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN COUNTY SENIOR HIGH SCHOOL,2017,0.5625
430665,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN COUNTY SENIOR HIGH SCHOOL,2018,0.623655914
430665,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN COUNTY SENIOR HIGH SCHOOL,2019,0.630522088
430665,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN COUNTY SENIOR HIGH SCHOOL,2020,0.578544061
430665,LINCOLN,LINCOLN,LINCOLN COUNTY,LINCOLN COUNTY SENIOR HIGH SCHOOL,2021,0.577868852
431190,LOUDON,LOUDON,LENOIR CITY,LENOIR CITY HIGH SCHOOL,2017,0.619230769
431190,LOUDON,LOUDON,LENOIR CITY,LENOIR CITY HIGH SCHOOL,2018,0.613718412
431190,LOUDON,LOUDON,LENOIR CITY,LENOIR CITY HIGH SCHOOL,2019,0.541501976
431190,LOUDON,LOUDON,LENOIR CITY,LENOIR CITY HIGH SCHOOL,2020,0.571428571
431190,LOUDON,LOUDON,LENOIR CITY,LENOIR CITY HIGH SCHOOL,2021,0.459143969
430790,LOUDON,LOUDON,LOUDON COUNTY,GREENBACK PUBLIC SCHOOL,2017,0.660377358
430790,LOUDON,LOUDON,LOUDON COUNTY,GREENBACK PUBLIC SCHOOL,2018,0.654545455
430790,LOUDON,LOUDON,LOUDON COUNTY,GREENBACK PUBLIC SCHOOL,2019,0.576271186
430790,LOUDON,LOUDON,LOUDON COUNTY,GREENBACK PUBLIC SCHOOL,2020,0.465517241
430790,LOUDON,LOUDON,LOUDON COUNTY,GREENBACK PUBLIC SCHOOL,2021,0.431372549
431240,LOUDON,LOUDON,LOUDON COUNTY,LOUDON HIGH SCHOOL,2017,0.592356688
431240,LOUDON,LOUDON,LOUDON COUNTY,LOUDON HIGH SCHOOL,2018,0.576687117
431240,LOUDON,LOUDON,LOUDON COUNTY,LOUDON HIGH SCHOOL,2019,0.483516484
431240,LOUDON,LOUDON,LOUDON COUNTY,LOUDON HIGH SCHOOL,2020,0.496732026
431240,LOUDON,LOUDON,LOUDON COUNTY,LOUDON HIGH SCHOOL,2021,0.404109589
431140,MACON,MACON,MACON COUNTY,MACON COUNTY HIGH SCHOOL,2017,0.703517588
431140,MACON,MACON,MACON COUNTY,MACON COUNTY HIGH SCHOOL,2018,0.606796117
431140,MACON,MACON,MACON COUNTY,MACON COUNTY HIGH SCHOOL,2019,0.558685446
431140,MACON,MACON,MACON COUNTY,MACON COUNTY HIGH SCHOOL,2020,0.518134715
431140,MACON,MACON,MACON COUNTY,MACON COUNTY HIGH SCHOOL,2021,0.497005988
431960,MACON,MACON,MACON COUNTY,RED BOILING SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2017,0.657894737
431960,MACON,MACON,MACON COUNTY,RED BOILING SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2018,0.522727273
431960,MACON,MACON,MACON COUNTY,RED BOILING SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2019,0.617647059
431960,MACON,MACON,MACON COUNTY,RED BOILING SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2020,0.479166667
431960,MACON,MACON,MACON COUNTY,RED BOILING SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2021,0.512820513
430955,MADISON,MADISON,MADISON COUNTY,JACKSON CENTRAL-MERRY EARLY COLLEGE HIGH,2017,0
430955,MADISON,MADISON,MADISON COUNTY,JACKSON CENTRAL-MERRY EARLY COLLEGE HIGH,2018,0
430955,MADISON,MADISON,MADISON COUNTY,JACKSON CENTRAL-MERRY EARLY COLLEGE HIGH,2019,0.612244898
430955,MADISON,MADISON,MADISON COUNTY,JACKSON CENTRAL-MERRY EARLY COLLEGE HIGH,2020,0.793650794
430955,MADISON,MADISON,MADISON COUNTY,JACKSON CENTRAL-MERRY EARLY COLLEGE HIGH,2021,0.652173913
430961,MADISON,MADISON,MADISON COUNTY,LIBERTY TECHNOLOGY MAGNET HIGH SCHOOL,2017,0.572519084
430961,MADISON,MADISON,MADISON COUNTY,LIBERTY TECHNOLOGY MAGNET HIGH SCHOOL,2018,0.531100478
430961,MADISON,MADISON,MADISON COUNTY,LIBERTY TECHNOLOGY MAGNET HIGH SCHOOL,2019,0.502074689
430961,MADISON,MADISON,MADISON COUNTY,LIBERTY TECHNOLOGY MAGNET HIGH SCHOOL,2020,0.389221557
430961,MADISON,MADISON,MADISON COUNTY,LIBERTY TECHNOLOGY MAGNET HIGH SCHOOL,2021,0.291208791
430962,MADISON,MADISON,MADISON COUNTY,MADISON ACADEMIC MAGNET SCHOOL,2017,0.905982906
430962,MADISON,MADISON,MADISON COUNTY,MADISON ACADEMIC MAGNET SCHOOL,2018,0.894230769
430962,MADISON,MADISON,MADISON COUNTY,MADISON ACADEMIC MAGNET SCHOOL,2019,0.965217391
430962,MADISON,MADISON,MADISON COUNTY,MADISON ACADEMIC MAGNET SCHOOL,2020,0.853333333
430962,MADISON,MADISON,MADISON COUNTY,MADISON ACADEMIC MAGNET SCHOOL,2021,0.805555556
430965,MADISON,MADISON,MADISON COUNTY,NORTH SIDE HIGH SCHOOL,2017,0.536121673
430965,MADISON,MADISON,MADISON COUNTY,NORTH SIDE HIGH SCHOOL,2018,0.543859649
430965,MADISON,MADISON,MADISON COUNTY,NORTH SIDE HIGH SCHOOL,2019,0.58045977
430965,MADISON,MADISON,MADISON COUNTY,NORTH SIDE HIGH SCHOOL,2020,0.523076923
430965,MADISON,MADISON,MADISON COUNTY,NORTH SIDE HIGH SCHOOL,2021,0.383886256
430111,MADISON,MADISON,MADISON COUNTY,SOUTH SIDE HIGH SCHOOL,2017,0.590697674
430111,MADISON,MADISON,MADISON COUNTY,SOUTH SIDE HIGH SCHOOL,2018,0.571428571
430111,MADISON,MADISON,MADISON COUNTY,SOUTH SIDE HIGH SCHOOL,2019,0.540540541
430111,MADISON,MADISON,MADISON COUNTY,SOUTH SIDE HIGH SCHOOL,2020,0.478723404
430111,MADISON,MADISON,MADISON COUNTY,SOUTH SIDE HIGH SCHOOL,2021,0.37704918
430975,MARION,MARION,MARION COUNTY,MARION COUNTY HIGH SCHOOL,2017,0.602040816
430975,MARION,MARION,MARION COUNTY,MARION COUNTY HIGH SCHOOL,2018,0.611111111
430975,MARION,MARION,MARION COUNTY,MARION COUNTY HIGH SCHOOL,2019,0.504273504
430975,MARION,MARION,MARION COUNTY,MARION COUNTY HIGH SCHOOL,2020,0.47706422
430975,MARION,MARION,MARION COUNTY,MARION COUNTY HIGH SCHOOL,2021,0.418604651
439998,MARION,MARION,MARION COUNTY,MARION VIRTUAL HIGH SCHOOL,2017,0
439998,MARION,MARION,MARION COUNTY,MARION VIRTUAL HIGH SCHOOL,2018,0
439998,MARION,MARION,MARION COUNTY,MARION VIRTUAL HIGH SCHOOL,2019,0
439998,MARION,MARION,MARION COUNTY,MARION VIRTUAL HIGH SCHOOL,2020,0
439998,MARION,MARION,MARION COUNTY,MARION VIRTUAL HIGH SCHOOL,2021,
432160,MARION,MARION,MARION COUNTY,SOUTH PITTSBURG JUNIOR/SENIOR HIGH SCHOOL,2017,0.689655172
432160,MARION,MARION,MARION COUNTY,SOUTH PITTSBURG JUNIOR/SENIOR HIGH SCHOOL,2018,0.651515152
432160,MARION,MARION,MARION COUNTY,SOUTH PITTSBURG JUNIOR/SENIOR HIGH SCHOOL,2019,0.528301887
432160,MARION,MARION,MARION COUNTY,SOUTH PITTSBURG JUNIOR/SENIOR HIGH SCHOOL,2020,0.564516129
432160,MARION,MARION,MARION COUNTY,SOUTH PITTSBURG JUNIOR/SENIOR HIGH SCHOOL,2021,0.516129032
432460,MARION,MARION,MARION COUNTY,WHITWELL HIGH SCHOOL,2017,0.52173913
432460,MARION,MARION,MARION COUNTY,WHITWELL HIGH SCHOOL,2018,0.586206897
432460,MARION,MARION,MARION COUNTY,WHITWELL HIGH SCHOOL,2019,0.469135802
432460,MARION,MARION,MARION COUNTY,WHITWELL HIGH SCHOOL,2020,0.505882353
432460,MARION,MARION,MARION COUNTY,WHITWELL HIGH SCHOOL,2021,0.43902439
432159,MARION,MARION,RICHARD CITY,RICHARD HARDY MEMORIAL SCHOOL,2017,0.761904762
432159,MARION,MARION,RICHARD CITY,RICHARD HARDY MEMORIAL SCHOOL,2018,0.826086957
432159,MARION,MARION,RICHARD CITY,RICHARD HARDY MEMORIAL SCHOOL,2019,0.6
432159,MARION,MARION,RICHARD CITY,RICHARD HARDY MEMORIAL SCHOOL,2020,0.65
432159,MARION,MARION,RICHARD CITY,RICHARD HARDY MEMORIAL SCHOOL,2021,0.666666667
430460,MARSHALL,MARSHALL,MARSHALL COUNTY,CORNERSVILLE JUNIOR/SENIOR HIGH SCHOOL,2017,0.708333333
430460,MARSHALL,MARSHALL,MARSHALL COUNTY,CORNERSVILLE JUNIOR/SENIOR HIGH SCHOOL,2018,0.686567164
430460,MARSHALL,MARSHALL,MARSHALL COUNTY,CORNERSVILLE JUNIOR/SENIOR HIGH SCHOOL,2019,0.674698795
430460,MARSHALL,MARSHALL,MARSHALL COUNTY,CORNERSVILLE JUNIOR/SENIOR HIGH SCHOOL,2020,0.557142857
430460,MARSHALL,MARSHALL,MARSHALL COUNTY,CORNERSVILLE JUNIOR/SENIOR HIGH SCHOOL,2021,0.533333333
430260,MARSHALL,MARSHALL,MARSHALL COUNTY,FORREST MIDDLE/HIGH SCHOOL,2017,0.49137931
430260,MARSHALL,MARSHALL,MARSHALL COUNTY,FORREST MIDDLE/HIGH SCHOOL,2018,0.5078125
