district_number,district_name,school_number,school_name,school_year,gender,students_in_school_suspension,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_in_school_suspension,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
792,Shelby County,8360,Compass Community School Hickory Hill Campus,2020,Female,0,2,0,0,0,118,0,1.7,0,0,0
792,Shelby County,8360,Compass Community School Hickory Hill Campus,2020,Male,0,2,0,0,0,111,0,1.8,0,0,0
792,Shelby County,8365,Compass Community School Midtown Campus,2020,Female,0,5,2,0,4,130,0,3.8,1.5,0,3.1
792,Shelby County,8365,Compass Community School Midtown Campus,2020,Male,0,16,0,0,0,141,0,11.3,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,2020,Female,0,3,0,0,0,84,0,3.6,0,0,0
792,Shelby County,8370,Compass Community School Orange Mound Campus,2020,Male,0,4,0,0,0,90,0,4.4,0,0,0
792,Shelby County,8380,Memphis Merit Academy,2020,Female,0,0,0,0,0,54,0,0,0,0,0
792,Shelby County,8380,Memphis Merit Academy,2020,Male,0,12,0,0,0,68,0,17.6,0,0,0
792,Shelby County,,,2020,Female,1337,3043,131,223,137,55996,2.4,5.4,0.2,0.4,0.2
792,Shelby County,,,2020,Male,2454,5367,260,496,366,57660,4.3,9.3,0.5,0.9,0.6
793,Arlington,1,Arlington High,2020,Female,30,7,0,5,2,1065,2.8,0.7,0,0.5,0.2
793,Arlington,1,Arlington High,2020,Male,100,25,1,11,7,1075,9.3,2.3,0.1,1,0.7
793,Arlington,5,Arlington Elementary,2020,Female,0,0,0,0,0,435,0,0,0,0,0
793,Arlington,5,Arlington Elementary,2020,Male,0,1,0,0,0,430,0,0.2,0,0,0
793,Arlington,6,Arlington Middle,2020,Female,10,1,0,0,0,483,2.1,0.2,0,0,0
793,Arlington,6,Arlington Middle,2020,Male,38,5,0,2,0,519,7.3,1,0,0.4,0
793,Arlington,195,Donelson Elementary,2020,Female,0,0,0,0,0,437,0,0,0,0,0
793,Arlington,195,Donelson Elementary,2020,Male,1,2,0,0,0,469,0.2,0.4,0,0,0
793,Arlington,,,2020,Female,40,8,0,5,2,2419,1.7,0.3,0,0.2,0.1
793,Arlington,,,2020,Male,139,33,1,13,7,2492,5.6,1.3,0,0.5,0.3
794,Bartlett,3,Altruria Elementary,2020,Female,0,1,0,0,0,404,0,0.2,0,0,0
794,Bartlett,3,Altruria Elementary,2020,Male,1,3,0,0,0,431,0.2,0.7,0,0,0
794,Bartlett,7,Appling Middle School,2020,Female,19,5,0,0,0,321,5.9,1.6,0,0,0
794,Bartlett,7,Appling Middle School,2020,Male,50,9,0,0,0,375,13.3,2.4,0,0,0
794,Bartlett,20,Bartlett Elementary School,2020,Female,0,1,0,0,0,320,0,0.3,0,0,0
794,Bartlett,20,Bartlett Elementary School,2020,Male,0,5,0,0,0,337,0,1.5,0,0,0
794,Bartlett,25,Bartlett High School,2020,Female,97,56,2,9,9,1409,6.9,4,0.1,0.6,0.6
794,Bartlett,25,Bartlett High School,2020,Male,175,141,9,17,13,1463,12,9.6,0.6,1.2,0.9
794,Bartlett,30,Bon Lin Elementary School,2020,Female,0,0,0,0,0,369,0,0,0,0,0
794,Bartlett,30,Bon Lin Elementary School,2020,Male,0,4,0,0,0,396,0,1,0,0,0
794,Bartlett,33,Bon Lin Middle School,2020,Female,30,8,0,1,1,397,7.6,2,0,0.3,0.3
794,Bartlett,33,Bon Lin Middle School,2020,Male,80,35,0,0,0,403,19.9,8.7,0,0,0
794,Bartlett,90,Ellendale Elementary,2020,Female,0,0,0,0,0,273,0,0,0,0,0
794,Bartlett,90,Ellendale Elementary,2020,Male,2,3,0,0,0,271,0.7,1.1,0,0,0
794,Bartlett,95,Elmore Park Middle School,2020,Female,17,13,0,2,1,420,4,3.1,0,0.5,0.2
794,Bartlett,95,Elmore Park Middle School,2020,Male,75,36,0,2,0,448,16.7,8,0,0.4,0
794,Bartlett,150,Oak Elementary,2020,Female,0,0,0,0,0,333,0,0,0,0,0
794,Bartlett,150,Oak Elementary,2020,Male,1,5,0,0,0,369,0.3,1.4,0,0,0
794,Bartlett,155,Rivercrest Elementary,2020,Female,0,0,0,0,0,263,0,0,0,0,0
794,Bartlett,155,Rivercrest Elementary,2020,Male,0,2,0,0,0,290,0,0.7,0,0,0
794,Bartlett,,,2020,Female,163,84,2,12,11,4495,3.6,1.9,0,0.3,0.2
794,Bartlett,,,2020,Male,384,242,9,19,13,4762,8.1,5.1,0.2,0.4,0.3
795,Collierville,8,Bailey Station Elementary School,2020,Female,0,0,0,0,0,395,0,0,0,0,0
795,Collierville,8,Bailey Station Elementary School,2020,Male,4,2,0,0,0,442,0.9,0.5,0,0,0
795,Collierville,55,Collierville Elementary School,2020,Female,1,0,0,0,0,409,0.2,0,0,0,0
795,Collierville,55,Collierville Elementary School,2020,Male,1,5,0,0,0,461,0.2,1.1,0,0,0
795,Collierville,60,Collierville High School,2020,Female,40,19,6,0,1,1428,2.8,1.3,0.4,0,0.1
795,Collierville,60,Collierville High School,2020,Male,59,35,7,0,6,1432,4.1,2.4,0.5,0,0.4
795,Collierville,63,Collierville Middle School,2020,Female,3,0,0,0,0,444,0.7,0,0,0,0
795,Collierville,63,Collierville Middle School,2020,Male,16,7,5,0,3,418,3.8,1.7,1.2,0,0.7
795,Collierville,65,Crosswind Elementary School,2020,Female,0,0,0,0,0,402,0,0,0,0,0
795,Collierville,65,Crosswind Elementary School,2020,Male,2,1,0,0,0,408,0.5,0.2,0,0,0
795,Collierville,165,Schilling Farms Elementary School,2020,Female,3,0,0,0,0,302,1,0,0,0,0
795,Collierville,165,Schilling Farms Elementary School,2020,Male,1,1,0,0,0,315,0.3,0.3,0,0,0
795,Collierville,168,West Collierville Middle School,2020,Female,7,0,0,0,0,638,1.1,0,0,0,0
795,Collierville,168,West Collierville Middle School,2020,Male,33,7,1,0,0,696,4.7,1,0.1,0,0
795,Collierville,183,Sycamore Elementary School,2020,Female,0,0,0,0,0,238,0,0,0,0,0
795,Collierville,183,Sycamore Elementary School,2020,Male,0,3,0,0,0,274,0,1.1,0,0,0
795,Collierville,190,Tara Oaks Elementary School,2020,Female,1,0,0,0,0,324,0.3,0,0,0,0
795,Collierville,190,Tara Oaks Elementary School,2020,Male,3,0,0,0,0,367,0.8,0,0,0,0
795,Collierville,,,2020,Female,55,19,6,0,1,4566,1.2,0.4,0.1,0,0
795,Collierville,,,2020,Male,119,61,13,0,9,4806,2.5,1.3,0.3,0,0.2
796,Germantown,70,Dogwood Elementary School,2020,Female,0,0,0,0,0,373,0,0,0,0,0
796,Germantown,70,Dogwood Elementary School,2020,Male,0,1,0,0,0,348,0,0.3,0,0,0
796,Germantown,100,Farmington Elementary School,2020,Female,0,0,0,0,0,278,0,0,0,0,0
796,Germantown,100,Farmington Elementary School,2020,Male,3,2,0,0,0,389,0.8,0.5,0,0,0
796,Germantown,105,Forest Hill Elementary School,2020,Female,0,0,0,0,0,263,0,0,0,0,0
796,Germantown,105,Forest Hill Elementary School,2020,Male,0,2,0,0,0,301,0,0.7,0,0,0
796,Germantown,109,Houston Middle School,2020,Female,5,0,0,0,0,462,1.1,0,0,0,0
796,Germantown,109,Houston Middle School,2020,Male,23,14,0,0,2,533,4.3,2.6,0,0,0.4
796,Germantown,111,Houston High School,2020,Female,11,8,0,0,1,1023,1.1,0.8,0,0,0.1
796,Germantown,111,Houston High School,2020,Male,33,40,0,0,4,943,3.5,4.2,0,0,0.4
796,Germantown,160,Riverdale Elementary School,2020,Female,3,3,0,0,2,660,0.5,0.5,0,0,0.3
796,Germantown,160,Riverdale Elementary School,2020,Male,11,2,0,0,0,691,1.6,0.3,0,0,0
796,Germantown,,,2020,Female,19,11,0,0,3,3054,0.6,0.4,0,0,0.1
796,Germantown,,,2020,Male,70,61,0,0,6,3197,2.2,1.9,0,0,0.2
797,Lakeland,116,Lakeland Elementary School,2020,Female,1,1,0,0,0,462,0.2,0.2,0,0,0
797,Lakeland,116,Lakeland Elementary School,2020,Male,9,5,0,0,0,544,1.7,0.9,0,0,0
797,Lakeland,120,Lakeland Middle Preparatory School,2020,Female,4,3,0,0,0,437,0.9,0.7,0,0,0
797,Lakeland,120,Lakeland Middle Preparatory School,2020,Male,31,18,0,0,0,441,7,4.1,0,0,0
797,Lakeland,,,2020,Female,5,4,0,0,0,899,0.6,0.4,0,0,0
797,Lakeland,,,2020,Male,40,23,0,0,0,985,4.1,2.3,0,0,0
798,Millington Municipal Schools,78,E.A. Harrold Elementary School,2020,Female,3,6,0,0,0,199,1.5,3,0,0,0
798,Millington Municipal Schools,78,E.A. Harrold Elementary School,2020,Male,14,11,0,0,0,183,7.7,6,0,0,0
798,Millington Municipal Schools,123,Millington Elementary School,2020,Female,1,1,0,0,0,418,0.2,0.2,0,0,0
798,Millington Municipal Schools,123,Millington Elementary School,2020,Male,8,14,0,0,0,441,1.8,3.2,0,0,0
798,Millington Municipal Schools,130,Millington Central High School,2020,Female,44,27,0,4,2,402,10.9,6.7,0,1,0.5
798,Millington Municipal Schools,130,Millington Central High School,2020,Male,72,26,0,9,3,442,16.3,5.9,0,2,0.7
798,Millington Municipal Schools,133,Millington Middle School,2020,Female,25,31,0,1,0,321,7.8,9.7,0,0.3,0
798,Millington Municipal Schools,133,Millington Middle School,2020,Male,66,40,0,3,1,326,20.2,12.3,0,0.9,0.3
798,Millington Municipal Schools,,,2020,Female,73,65,0,5,2,1338,5.5,4.9,0,0.4,0.1
798,Millington Municipal Schools,,,2020,Male,160,91,0,12,4,1383,11.6,6.6,0,0.9,0.3
800,Smith County,5,Carthage Elementary,2020,Female,0,4,0,0,0,196,0,2,0,0,0
800,Smith County,5,Carthage Elementary,2020,Male,6,10,0,0,0,211,2.8,4.7,0,0,0
800,Smith County,15,Defeated Elementary,2020,Female,0,0,0,0,0,127,0,0,0,0,0
800,Smith County,15,Defeated Elementary,2020,Male,0,0,0,0,0,132,0,0,0,0,0
800,Smith County,20,Forks River Elementary,2020,Female,1,0,0,1,0,88,1.1,0,0,1.1,0
800,Smith County,20,Forks River Elementary,2020,Male,3,0,0,0,0,97,3.1,0,0,0,0
800,Smith County,25,Gordonsville High School,2020,Female,11,1,0,6,0,251,4.4,0.4,0,2.4,0
800,Smith County,25,Gordonsville High School,2020,Male,24,7,0,5,1,256,9.4,2.7,0,2,0.4
800,Smith County,30,Gordonsville Elementary School,2020,Female,0,0,0,0,0,155,0,0,0,0,0
800,Smith County,30,Gordonsville Elementary School,2020,Male,2,0,0,0,0,171,1.2,0,0,0,0
800,Smith County,35,New Middleton Elementary,2020,Female,0,0,0,0,0,115,0,0,0,0,0
800,Smith County,35,New Middleton Elementary,2020,Male,0,1,0,0,0,146,0,0.7,0,0,0
800,Smith County,45,Smith County High School,2020,Female,13,7,1,5,1,296,4.4,2.4,0.3,1.7,0.3
800,Smith County,45,Smith County High School,2020,Male,31,9,1,16,0,289,10.7,3.1,0.3,5.5,0
800,Smith County,51,Smith County Middle School,2020,Female,16,0,0,1,0,172,9.3,0,0,0.6,0
800,Smith County,51,Smith County Middle School,2020,Male,56,2,0,7,1,195,28.7,1,0,3.6,0.5
800,Smith County,60,Union Heights Elementary,2020,Female,6,0,0,0,0,139,4.3,0,0,0,0
800,Smith County,60,Union Heights Elementary,2020,Male,5,3,0,3,0,128,3.9,2.3,0,2.3,0
800,Smith County,,,2020,Female,47,12,1,13,1,1520,3.1,0.8,0.1,0.9,0.1
800,Smith County,,,2020,Male,127,32,1,31,2,1596,8,2,0.1,1.9,0.1
810,Stewart County,10,Stewart County Middle School,2020,Female,6,0,0,0,0,267,2.2,0,0,0,0
810,Stewart County,10,Stewart County Middle School,2020,Male,15,0,0,0,1,266,5.6,0,0,0,0.4
810,Stewart County,15,Dover Elementary,2020,Female,15,0,0,0,0,249,6,0,0,0,0
810,Stewart County,15,Dover Elementary,2020,Male,25,1,0,0,0,236,10.6,0.4,0,0,0
810,Stewart County,17,North Stewart Elementary,2020,Female,3,0,0,0,0,207,1.4,0,0,0,0
810,Stewart County,17,North Stewart Elementary,2020,Male,20,0,0,0,0,199,10.1,0,0,0,0
810,Stewart County,25,Stewart Co High School,2020,Female,0,0,0,0,0,313,0,0,0,0,0
810,Stewart County,25,Stewart Co High School,2020,Male,1,0,0,0,0,381,0.3,0,0,0,0
810,Stewart County,,,2020,Female,24,0,0,0,0,1032,2.3,0,0,0,0
810,Stewart County,,,2020,Male,61,1,0,0,1,1078,5.7,0.1,0,0,0.1
820,Sullivan County,25,Blountville Elementary,2020,Female,1,2,0,0,0,164,0.6,1.2,0,0,0
820,Sullivan County,25,Blountville Elementary,2020,Male,1,0,0,0,0,169,0.6,0,0,0,0
820,Sullivan County,30,Blountville Middle School,2020,Female,14,4,0,4,0,165,8.5,2.4,0,2.4,0
820,Sullivan County,30,Blountville Middle School,2020,Male,60,17,0,4,1,191,31.4,8.9,0,2.1,0.5
820,Sullivan County,35,Bluff City Elementary,2020,Female,6,3,0,0,0,309,1.9,1,0,0,0
820,Sullivan County,35,Bluff City Elementary,2020,Male,11,3,0,0,0,287,3.8,1,0,0,0
820,Sullivan County,40,Bluff City Middle School,2020,Female,13,1,0,2,0,176,7.4,0.6,0,1.1,0
820,Sullivan County,40,Bluff City Middle School,2020,Male,43,1,0,14,1,189,22.8,0.5,0,7.4,0.5
820,Sullivan County,55,Central Heights Elementary,2020,Female,1,0,0,0,0,126,0.8,0,0,0,0
820,Sullivan County,55,Central Heights Elementary,2020,Male,0,0,0,0,0,122,0,0,0,0,0
820,Sullivan County,60,Sullivan Central High School,2020,Female,17,3,1,9,2,393,4.3,0.8,0.3,2.3,0.5
820,Sullivan County,60,Sullivan Central High School,2020,Male,29,13,1,30,6,475,6.1,2.7,0.2,6.3,1.3
820,Sullivan County,75,Colonial Heights Middle,2020,Female,0,0,0,1,0,181,0,0,0,0.6,0
820,Sullivan County,75,Colonial Heights Middle,2020,Male,9,2,0,7,0,187,4.8,1.1,0,3.7,0
820,Sullivan County,80,Sullivan East High School,2020,Female,16,13,1,2,1,438,3.7,3,0.2,0.5,0.2
820,Sullivan County,80,Sullivan East High School,2020,Male,73,35,0,7,3,466,15.7,7.5,0,1.5,0.6
820,Sullivan County,85,Emmett Elementary,2020,Female,2,1,0,0,0,161,1.2,0.6,0,0,0
820,Sullivan County,85,Emmett Elementary,2020,Male,8,4,0,0,0,191,4.2,2.1,0,0,0
820,Sullivan County,95,Holston Elementary,2020,Female,0,0,0,0,0,188,0,0,0,0,0
820,Sullivan County,95,Holston Elementary,2020,Male,0,1,0,0,0,168,0,0.6,0,0,0
820,Sullivan County,100,Holston Middle School,2020,Female,8,1,1,3,0,176,4.5,0.6,0.6,1.7,0
820,Sullivan County,100,Holston Middle School,2020,Male,39,13,0,8,0,157,24.8,8.3,0,5.1,0
820,Sullivan County,110,Holston Valley Middle School,2020,Female,5,3,0,3,0,87,5.7,3.4,0,3.4,0
820,Sullivan County,110,Holston Valley Middle School,2020,Male,15,3,0,3,0,91,16.5,3.3,0,3.3,0
820,Sullivan County,115,Indian Springs Elementary,2020,Female,2,0,0,0,0,184,1.1,0,0,0,0
820,Sullivan County,115,Indian Springs Elementary,2020,Male,6,7,0,0,0,188,3.2,3.7,0,0,0
820,Sullivan County,150,Mary Hughes School,2020,Female,0,0,0,0,0,236,0,0,0,0,0
820,Sullivan County,150,Mary Hughes School,2020,Male,0,3,0,3,0,244,0,1.2,0,1.2,0
820,Sullivan County,155,Miller Perry Elementary,2020,Female,0,0,0,0,0,152,0,0,0,0,0
820,Sullivan County,155,Miller Perry Elementary,2020,Male,1,0,1,0,1,161,0.6,0,0.6,0,0.6
820,Sullivan County,170,Rock Springs Elementary,2020,Female,0,0,0,0,0,172,0,0,0,0,0
820,Sullivan County,170,Rock Springs Elementary,2020,Male,0,6,0,0,0,218,0,2.8,0,0,0
820,Sullivan County,175,Sullivan Gardens K-8,2020,Female,10,3,0,1,0,231,4.3,1.3,0,0.4,0
820,Sullivan County,175,Sullivan Gardens K-8,2020,Male,24,7,1,8,1,204,11.8,3.4,0.5,3.9,0.5
820,Sullivan County,182,Sullivan North High School,2020,Female,9,1,0,1,0,220,4.1,0.5,0,0.5,0
820,Sullivan County,182,Sullivan North High School,2020,Male,36,13,8,12,6,237,15.2,5.5,3.4,5.1,2.5
820,Sullivan County,183,Sullivan South High School,2020,Female,20,3,1,8,3,378,5.3,0.8,0.3,2.1,0.8
820,Sullivan County,183,Sullivan South High School,2020,Male,33,6,4,13,6,414,8,1.4,1,3.1,1.4
820,Sullivan County,210,North Middle School,2020,Female,19,4,1,2,1,164,11.6,2.4,0.6,1.2,0.6
820,Sullivan County,210,North Middle School,2020,Male,30,22,0,6,0,168,17.9,13.1,0,3.6,0
820,Sullivan County,215,Ketron Elementary School,2020,Female,0,0,0,0,0,307,0,0,0,0,0
820,Sullivan County,215,Ketron Elementary School,2020,Male,1,6,0,0,0,329,0.3,1.8,0,0,0
820,Sullivan County,220,Innovation Academy,2020,Female,3,0,0,0,0,44,6.8,0,0,0,0
820,Sullivan County,220,Innovation Academy,2020,Male,13,1,0,2,0,81,16,1.2,0,2.5,0
820,Sullivan County,225,Sullivan East Middle School,2020,Female,5,5,0,3,0,323,1.5,1.5,0,0.9,0
820,Sullivan County,225,Sullivan East Middle School,2020,Male,25,8,1,14,0,350,7.1,2.3,0.3,4,0
820,Sullivan County,,,2020,Female,148,44,5,39,7,4617,3.2,1,0.1,0.8,0.2
820,Sullivan County,,,2020,Male,442,166,15,127,25,4876,9.1,3.4,0.3,2.6,0.5
821,Bristol,5,Anderson Elementary,2020,Female,2,3,0,0,0,190,1.1,1.6,0,0,0
821,Bristol,5,Anderson Elementary,2020,Male,5,5,0,0,0,178,2.8,2.8,0,0,0
821,Bristol,7,Avoca Elementary,2020,Female,3,1,0,0,0,246,1.2,0.4,0,0,0
821,Bristol,7,Avoca Elementary,2020,Male,18,7,0,1,1,245,7.3,2.9,0,0.4,0.4
821,Bristol,20,Fairmount Elementary,2020,Female,6,1,0,1,0,212,2.8,0.5,0,0.5,0
821,Bristol,20,Fairmount Elementary,2020,Male,24,6,0,0,0,254,9.4,2.4,0,0,0
821,Bristol,25,Haynesfield Elementary,2020,Female,0,0,0,0,0,220,0,0,0,0,0
821,Bristol,25,Haynesfield Elementary,2020,Male,2,0,0,0,0,256,0.8,0,0,0,0
821,Bristol,30,Holston View Elementary,2020,Female,0,0,0,0,0,194,0,0,0,0,0
821,Bristol,30,Holston View Elementary,2020,Male,1,5,0,0,0,200,0.5,2.5,0,0,0
821,Bristol,35,Vance Middle School,2020,Female,39,3,0,0,0,298,13.1,1,0,0,0
821,Bristol,35,Vance Middle School,2020,Male,83,12,0,8,2,333,24.9,3.6,0,2.4,0.6
821,Bristol,45,Tennessee High School,2020,Female,31,23,0,6,3,556,5.6,4.1,0,1.1,0.5
821,Bristol,45,Tennessee High School,2020,Male,62,36,0,16,3,596,10.4,6,0,2.7,0.5
821,Bristol,50,Tennessee Online Public School,2020,Female,0,0,0,0,0,127,0,0,0,0,0
821,Bristol,50,Tennessee Online Public School,2020,Male,0,0,0,0,0,81,0,0,0,0,0
821,Bristol,,,2020,Female,81,31,0,7,3,2034,4,1.5,0,0.3,0.1
821,Bristol,,,2020,Male,195,71,0,25,6,2127,9.2,3.3,0,1.2,0.3
822,Kingsport,10,Dobyns - Bennett High School,2020,Female,54,29,0,6,5,1213,4.5,2.4,0,0.5,0.4
822,Kingsport,10,Dobyns - Bennett High School,2020,Male,126,82,0,13,14,1228,10.3,6.7,0,1.1,1.1
822,Kingsport,15,Andrew Jackson Elementary School,2020,Female,1,2,0,0,0,237,0.4,0.8,0,0,0
822,Kingsport,15,Andrew Jackson Elementary School,2020,Male,5,10,0,0,0,221,2.3,4.5,0,0,0
822,Kingsport,20,Thomas Jefferson Elementary School,2020,Female,12,0,0,0,0,246,4.9,0,0,0,0
822,Kingsport,20,Thomas Jefferson Elementary School,2020,Male,9,3,0,0,1,243,3.7,1.2,0,0,0.4
822,Kingsport,25,Andrew Johnson Elementary School,2020,Female,0,2,0,0,0,258,0,0.8,0,0,0
822,Kingsport,25,Andrew Johnson Elementary School,2020,Male,3,2,0,0,0,287,1,0.7,0,0,0
822,Kingsport,28,John F. Kennedy Elementary School,2020,Female,4,2,0,0,0,145,2.8,1.4,0,0,0
822,Kingsport,28,John F. Kennedy Elementary School,2020,Male,9,7,0,0,0,160,5.6,4.4,0,0,0
822,Kingsport,30,Abraham Lincoln Elementary School,2020,Female,0,3,0,0,0,200,0,1.5,0,0,0
822,Kingsport,30,Abraham Lincoln Elementary School,2020,Male,0,16,0,0,0,229,0,7,0,0,0
822,Kingsport,32,John Adams Elementary School,2020,Female,0,2,0,0,0,250,0,0.8,0,0,0
822,Kingsport,32,John Adams Elementary School,2020,Male,1,3,0,0,0,246,0.4,1.2,0,0,0
822,Kingsport,40,Ross N. Robinson Middle School,2020,Female,14,10,0,2,1,509,2.8,2,0,0.4,0.2
822,Kingsport,40,Ross N. Robinson Middle School,2020,Male,48,52,0,2,1,565,8.5,9.2,0,0.4,0.2
822,Kingsport,45,John Sevier Middle School,2020,Female,63,35,0,1,2,430,14.7,8.1,0,0.2,0.5
822,Kingsport,45,John Sevier Middle School,2020,Male,78,61,0,11,7,407,19.2,15,0,2.7,1.7
822,Kingsport,50,George Washington Elementary School,2020,Female,0,0,0,0,0,235,0,0,0,0,0
822,Kingsport,50,George Washington Elementary School,2020,Male,7,8,0,0,0,269,2.6,3,0,0,0
822,Kingsport,55,Theodore Roosevelt Elementary School,2020,Female,4,2,0,0,0,163,2.5,1.2,0,0,0
822,Kingsport,55,Theodore Roosevelt Elementary School,2020,Male,7,7,0,0,0,152,4.6,4.6,0,0,0
822,Kingsport,,,2020,Female,152,87,0,9,8,3842,4,2.3,0,0.2,0.2
822,Kingsport,,,2020,Male,292,247,0,26,23,3958,7.4,6.2,0,0.7,0.6
830,Sumner County,3,Jack Anderson Elementary,2020,Female,0,0,0,0,0,463,0,0,0,0,0
830,Sumner County,3,Jack Anderson Elementary,2020,Male,0,1,0,0,0,467,0,0.2,0,0,0
830,Sumner County,5,Beech Elementary,2020,Female,0,0,0,0,0,287,0,0,0,0,0
830,Sumner County,5,Beech Elementary,2020,Male,1,0,0,0,0,301,0.3,0,0,0,0
830,Sumner County,7,Beech Sr High School,2020,Female,35,21,0,0,3,760,4.6,2.8,0,0,0.4
830,Sumner County,7,Beech Sr High School,2020,Male,59,55,0,0,1,830,7.1,6.6,0,0,0.1
830,Sumner County,10,Bethpage Elementary,2020,Female,1,3,0,0,0,141,0.7,2.1,0,0,0
830,Sumner County,10,Bethpage Elementary,2020,Male,1,5,0,0,0,174,0.6,2.9,0,0,0
830,Sumner County,15,Robert E Ellis Middle,2020,Female,6,4,0,0,0,350,1.7,1.1,0,0,0
830,Sumner County,15,Robert E Ellis Middle,2020,Male,17,12,0,0,0,344,4.9,3.5,0,0,0
830,Sumner County,25,Gallatin Senior High School,2020,Female,41,17,0,0,0,927,4.4,1.8,0,0,0
830,Sumner County,25,Gallatin Senior High School,2020,Male,71,38,0,1,0,909,7.8,4.2,0,0.1,0
830,Sumner County,30,Guild Elementary,2020,Female,0,1,0,0,0,381,0,0.3,0,0,0
830,Sumner County,30,Guild Elementary,2020,Male,0,22,0,0,0,414,0,5.3,0,0,0
830,Sumner County,35,Gene W. Brown Elementary,2020,Female,0,0,0,0,0,207,0,0,0,0,0
830,Sumner County,35,Gene W. Brown Elementary,2020,Male,0,0,0,0,0,237,0,0,0,0,0
830,Sumner County,40,Hendersonville High School,2020,Female,46,12,0,1,1,785,5.9,1.5,0,0.1,0.1
830,Sumner County,40,Hendersonville High School,2020,Male,83,35,0,1,2,821,10.1,4.3,0,0.1,0.2
830,Sumner County,50,Howard Elementary,2020,Female,0,6,0,0,0,305,0,2,0,0,0
830,Sumner County,50,Howard Elementary,2020,Male,0,14,0,0,0,322,0,4.3,0,0,0
830,Sumner County,51,T. W. Hunter Middle School,2020,Female,1,1,0,0,0,366,0.3,0.3,0,0,0
830,Sumner County,51,T. W. Hunter Middle School,2020,Male,10,7,0,0,0,365,2.7,1.9,0,0,0
830,Sumner County,52,Indian Lake Elementary,2020,Female,0,1,0,0,0,280,0,0.4,0,0,0
830,Sumner County,52,Indian Lake Elementary,2020,Male,0,1,0,0,0,312,0,0.3,0,0,0
830,Sumner County,53,Merrol Hyde Magnet School,2020,Female,0,0,0,0,0,356,0,0,0,0,0
830,Sumner County,53,Merrol Hyde Magnet School,2020,Male,1,0,0,0,0,337,0.3,0,0,0,0
830,Sumner County,54,J W Wiseman Elementary,2020,Female,0,3,0,0,0,222,0,1.4,0,0,0
830,Sumner County,54,J W Wiseman Elementary,2020,Male,0,1,0,0,0,201,0,0.5,0,0,0
830,Sumner County,55,Lakeside Park Elementary,2020,Female,0,2,0,0,0,163,0,1.2,0,0,0
830,Sumner County,55,Lakeside Park Elementary,2020,Male,0,2,0,0,0,188,0,1.1,0,0,0
830,Sumner County,56,Station Camp Middle School,2020,Female,13,6,0,0,0,458,2.8,1.3,0,0,0
830,Sumner County,56,Station Camp Middle School,2020,Male,46,11,0,0,0,554,8.3,2,0,0,0
830,Sumner County,57,Madison Creek Elementary,2020,Female,0,0,0,0,0,324,0,0,0,0,0
830,Sumner County,57,Madison Creek Elementary,2020,Male,1,8,0,0,0,357,0.3,2.2,0,0,0
830,Sumner County,60,Millersville Elementary,2020,Female,0,2,0,0,0,120,0,1.7,0,0,0
830,Sumner County,60,Millersville Elementary,2020,Male,0,3,0,0,0,150,0,2,0,0,0
830,Sumner County,65,Nannie Berry Elementary,2020,Female,1,4,0,0,0,296,0.3,1.4,0,0,0
830,Sumner County,65,Nannie Berry Elementary,2020,Male,0,8,0,0,0,257,0,3.1,0,0,0
830,Sumner County,70,Watt Hardison Elementary,2020,Female,0,0,0,0,0,217,0,0,0,0,0
830,Sumner County,70,Watt Hardison Elementary,2020,Male,0,4,0,0,0,230,0,1.7,0,0,0
830,Sumner County,75,North Sumner Elementary,2020,Female,0,0,0,0,0,122,0,0,0,0,0
830,Sumner County,75,North Sumner Elementary,2020,Male,0,0,0,0,0,128,0,0,0,0,0
830,Sumner County,80,Oakmont Elementary,2020,Female,0,0,0,0,0,66,0,0,0,0,0
830,Sumner County,80,Oakmont Elementary,2020,Male,0,0,0,0,0,68,0,0,0,0,0
830,Sumner County,85,Portland High School,2020,Female,21,11,0,0,0,561,3.7,2,0,0,0
830,Sumner County,85,Portland High School,2020,Male,43,18,0,0,0,606,7.1,3,0,0,0
830,Sumner County,90,Portland East Middle School,2020,Female,15,9,0,0,0,222,6.8,4.1,0,0,0
830,Sumner County,90,Portland East Middle School,2020,Male,41,11,0,0,0,251,16.3,4.4,0,0,0
830,Sumner County,93,E B Wilson,2020,Female,0,0,0,0,0,78,0,0,0,0,0
830,Sumner County,93,E B Wilson,2020,Male,0,0,0,0,0,52,0,0,0,0,0
830,Sumner County,95,Clyde Riggs Elementary,2020,Female,0,0,0,0,0,169,0,0,0,0,0
830,Sumner County,95,Clyde Riggs Elementary,2020,Male,0,1,0,0,0,125,0,0.8,0,0,0
830,Sumner County,97,Joe Shafer Middle School,2020,Female,33,9,0,0,0,356,9.3,2.5,0,0,0
830,Sumner County,97,Joe Shafer Middle School,2020,Male,93,30,0,0,0,409,22.7,7.3,0,0,0
830,Sumner County,100,Rucker Stewart Middle,2020,Female,40,20,0,0,0,446,9,4.5,0,0,0
